Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1297055	0	0.168100848701551	0.249894934613346	0.201558312350531	0	0	0	0	0.115371267418271	0	0	0	0.0838009080984278	0	0.0188742806087954	0.0782339791972996	0	0	0	0.0835694354404523	0.000596033571326398	0	0.047	0.164946328136536	1.04919570630612
GSM1297056	0	0.0993052102858004	0.111770153316033	0.123180259617269	0	0.00468108825855463	0.0143624437606987	0	0.0816469102457534	0.0455133497177092	0	0.0281027164446992	0.0561032405830871	0.0961766092714481	0.0820968804846775	0.0861271664314598	0.0250962162317459	0	0.109635880231642	0	0.0362018751194223	0	0	0.498084650523813	0.872016143262036
GSM1297057	0	0.0181336870483259	0.128195710389329	0.216508719239678	0	0.0172670679199937	0.0045818416763661	0	0.102702153726866	0	0	0.0740029627854561	0.110981092286909	0	0.0223937035609548	0.106611493646496	0.0622919590947515	0	0.122194450601431	0	0.0141351580234415	0	0.085	0.134803567647032	1.02689583410222
GSM1297058	0	0.124141776783292	0.166061265039636	0.0669804745244483	0.0334553777181124	0.0729706528138775	0	0	0.0362696538579158	0	0	0.0122056135631554	0.0764236699043943	0.162246496904404	0.0361964446152667	0.0957172240419974	0.0636638327253562	0	0.010312236759028	0.0201020991707285	0.0232531815783867	0	0.011	0.234971023192328	0.991947094067694
GSM1297059	0	0.126305850622577	0.213120043023078	0.0961976320143126	0	0.0280694531663743	0	0	0.120954531893889	0	0	0.0213077826415541	0.134666996470204	0	0.0372969990712969	0.0504004499819672	0	8.18218922818019e-05	0.11508468272823	0.0565137564942347	0	0	0.00800000000000001	0.256805223080257	0.987302533445467
GSM1297060	0	0.138053290627095	0.223561422833497	0.0532950512000806	0.0689837557170247	0.0706350408340185	0	0	0.0376960586611033	0	0	0	0.0770482320896169	0.119961029142278	0.00752340130291428	0.0292233288176459	0.0880260755842724	0	0	0.0859933131904533	0	0	0	0.431364318805335	0.902716308513167
GSM1297061	0	0	0.0671912887248394	0.0865331842211953	0	0.028096154178202	0	0	0.0528906728192003	0	0	0.0691730191354837	0.0890692089298213	0	0	0.251840355658531	0	0	0.228920271651893	0	0.126285844680834	0	0.00900000000000001	0.250015543431694	0.978941558802243
GSM1297062	0	0.00779592141504779	0.250831282118008	0.0305227827482284	0.0184160360388045	0.0393704130109399	0.058164453734335	0	0.0855635242709349	0	0.00763786612613469	0.00729445719502374	0.103002077595784	0.122743609916026	0.0654620065506904	0.0600150088928991	0.0244526912041836	0.0287563819414484	0.0795777396607964	0	0.0103937475807153	0	0	0.450665763677051	0.892326496738822
GSM1297063	0	0	0.258868008596981	0.0958709381348882	0	0.0313273828567661	0	0	0.123341848722019	0	0	0.0751072059788445	0.101127481749605	0.0164215650359491	0.0385891505698521	0.130149442918313	0.00772139565392237	0.00458723062267948	0.11688834916018	0	0	0	0.001	0.371544704519938	0.93081601587629
GSM1297064	0	0.0642105429551381	0.0719229904549813	0.271380304789323	0	0	0.122924534944849	0	0.0854421892319948	0	0	0.054680960113064	0.0157092459595202	0.0144211043292986	0.142712653759078	0.0688316689037202	0.0173339658551257	0	0.0702066300312781	0	0.000223208672628451	0	0	0.48402900892404	0.874210847594681
