"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"USP18",1.53520502234637,10.5303134162011,16.2525846342918,6.05519675953379e-45,8.10046740770542e-44,91.2203768763367
"ADGRG6",-1.65988517206704,10.7658493217877,-16.2475505927353,6.34902582597815e-45,8.48085705178828e-44,91.1731334293177
"VOPP1",1.25907293407821,11.0600873374302,16.2457957068223,6.45476941972598e-45,8.60924726631013e-44,91.1566647100076
"CILP2",1.87385967765363,5.88457280810056,16.2325716299948,7.31028936012771e-45,9.73580308974268e-44,91.0325721707206
"SOCS1",1.47592484357542,11.4450113463687,16.2215849652989,8.10658537483857e-45,1.07722426459408e-43,90.9294869342845
"EPCAM",1.84286855307263,13.435852103352,16.2203345534052,8.20253723073902e-45,1.08916541135114e-43,90.9177553010853
"WWC1",-1.3373663603352,12.7436975349162,-16.2154801580943,8.58592034113821e-45,1.1383822922283e-43,90.8722116435706
"SPC24",1.26963867150838,10.2540869650838,16.2088701201574,9.13690123008073e-45,1.21053789186092e-43,90.8102000370756
"DEPDC1",1.53566035837989,8.64201023058659,16.2031869891744,9.63877548770026e-45,1.27419910105696e-43,90.7568872754733
"TSPO2",1.1354978952514,9.72540965460894,16.1896850912241,1.0944342488706e-44,1.44572016065728e-43,90.6302392687355
"MAB21L3",-2.83623608435754,8.97417515446927,-16.1869092485616,1.12339042600491e-44,1.48287536232648e-43,90.6042038627963
"EPYC",3.50842885865922,5.71207893994413,16.186207411602,1.13083205921848e-44,1.49159750819924e-43,90.5976212478239
"HOXA13",2.63214701620112,5.25141092011173,16.1813402315714,1.18381198332652e-44,1.56032874972573e-43,90.5519725974327
"FBXL16",-2.0396556424581,11.6622044513966,-16.1797054593092,1.20215733192676e-44,1.58334212362607e-43,90.536640762582
"GSDME",1.90118145083798,9.61305404273743,16.1702157364919,1.31440107852921e-44,1.72990269982144e-43,90.4476454825958
"PPM1L",-1.41291715865922,10.6164342595903,-16.1564285137691,1.49638771514162e-44,1.96652392895099e-43,90.3183625964879
"TRPV6",-1.35712358957169,8.66044431080075,-16.1467065141367,1.63964895442084e-44,2.15321301018878e-43,90.2272098175542
"CHEK1",1.45911750307262,10.7411082828212,16.123835713451,2.03303901623566e-44,2.66395134391143e-43,90.0128092264986
"APOA1",-1.66053807681564,11.2938068948324,-16.1201354853876,2.10500916186994e-44,2.75623674005898e-43,89.9781262812752
"BHLHE40",-1.01911668715084,13.7547570055866,-16.1185791194723,2.13603603928827e-44,2.79481643004462e-43,89.9635385471477
"MCM6",1.22030604189944,12.2402207807263,16.1165875164141,2.17640683117735e-44,2.84555647532442e-43,89.9448716882589
"CD1E",-2.26603412681564,8.83487463854749,-16.1082883004839,2.35300703471141e-44,3.06972165009835e-43,89.8670889471274
"MYO5B",-1.77760275195531,10.7743038217877,-16.0943422357187,2.68259191115419e-44,3.4920552345636e-43,89.736396790698
"ARSI",1.42313072178771,9.20267046089385,16.0941959456622,2.68628299731547e-44,3.49431692290796e-43,89.7350259659583
"IL32",1.2182971075419,13.4446100370112,16.0906316710201,2.7777987975854e-44,3.6107346870358e-43,89.7016272186741
"SPRR2F",-2.32381504469274,15.0309472150838,-16.0723600884502,3.29819010209259e-44,4.27784105627469e-43,89.5304337043918
"EPHA1",-1.41202541620112,12.1780271438547,-16.0619909414183,3.63572570561337e-44,4.71221666453629e-43,89.433295273037
"FAM135A",-1.41846792402235,11.8386246818436,-16.0557470629,3.85540191913561e-44,4.9933177933135e-43,89.3748074147985
"KCNK9",1.4980913924581,6.90707125907821,16.0499698193231,4.07045236323959e-44,5.26802539572383e-43,89.320693961195
"TIAM1",-1.6091671424581,12.5410519036313,-16.0341669420702,4.72189825655694e-44,6.09349727393776e-43,89.1726902458345
"GAS7",-1.51541735307263,10.339606675419,-16.0338883198859,4.73427281965513e-44,6.10506154667279e-43,89.1700809929704
"ATP6V0A4",-2.62667309888268,9.1436517952514,-16.028460835429,4.98189310680583e-44,6.41512887748949e-43,89.119254954507
"AMOTL2",-1.39030758659218,12.3987972318436,-16.0269293509994,5.05407630449711e-44,6.50339631526873e-43,89.104913783096
"ELF3",-1.7715359122905,13.3315041935754,-16.0265792386699,5.07072426755211e-44,6.52012755208031e-43,89.1016352828912
"MARCHF2",-1.14394024022346,11.955298075419,-16.0239896642209,5.19557239554521e-44,6.67586263410356e-43,89.0773865194385
"SLC16A10",1.36049016927374,8.6334237773743,16.0208300134305,5.35207134125451e-44,6.87201349674646e-43,89.0478004457259
"EEF1AKMT4",1.66595351955307,11.8680043743017,16.0127315567833,5.77503135560936e-44,7.4044595574501e-43,88.9719732304098
"FABP12",-1.61628360642458,5.73337898477654,-16.0096882825552,5.94246640219393e-44,7.60822863776956e-43,88.9434801934277
"KIF1C",-1.21807377932961,13.8768824064246,-16.0060628388832,6.14827211777099e-44,7.86609406998941e-43,88.9095377028928
"SPRR2A",-2.26839211801676,15.0857423997905,-15.9972337313937,6.67975095206969e-44,8.53995893700633e-43,88.8268823344528
"AQP1",-1.52623632569833,11.941232947486,-15.9971014378396,6.68805399309951e-44,8.54446669432698e-43,88.8256439013275
"CDKN2AIP",-1.43011041843575,10.5332584594972,-15.9884964968771,7.25086158603775e-44,9.2568815366075e-43,88.7450945874468
"PLAC1",2.75831929217877,6.06072826564246,15.982218001515,7.69113755572898e-44,9.81196050797208e-43,88.6863273178082
"CFHR4",2.07274939217877,6.4320773972067,15.972887782046,8.39522069673495e-44,1.06949371354559e-42,88.5990028392484
"ASPN",1.73628781899441,11.5752135446927,15.9714491232189,8.50937281557837e-44,1.083264357149e-42,88.5855387432023
"CCL19",-1.86305308659218,13.3219632248603,-15.9527773977654,1.01394550215889e-43,1.28711350259857e-42,88.4108127898006
"SPRR2D",-2.31843700418995,14.9926698358939,-15.9515826631368,1.0253793443907e-43,1.3007046066505e-42,88.3996339065295
"KHDC1",1.22864656927374,7.79090134608939,15.9441760322883,1.09919304866969e-43,1.3923630926704e-42,88.3303347930269
"PNPLA3",1.72149419329609,8.46453976480447,15.9412642897101,1.12964398814557e-43,1.42891176605175e-42,88.3030929844624
"MAPK12",1.03321710418994,7.53319795460894,15.9382634161709,1.16190901438416e-43,1.46868583966609e-42,88.2750181719776
"UPRT",-1.08429856089386,9.56009517728119,-15.9351743538185,1.19608398727227e-43,1.51081625680451e-42,88.246119251234
"MLLT11",1.71840358100559,10.9826293659218,15.934776058373,1.20056287753426e-43,1.51540350229907e-42,88.2423931715454
"OSBPL10",-1.13166848603353,12.4619122625698,-15.9278952299724,1.28063786647442e-43,1.61533772071661e-42,88.178025101466
"PCDH1",-1.03219719581005,10.1974698939944,-15.9227635729566,1.34381060445242e-43,1.69263355431239e-42,88.1300231142383
"IGFL1",-2.28941846927374,12.5007379385475,-15.9196994088675,1.38300621336871e-43,1.74077756033165e-42,88.1013619150929
"UFSP2",-1.43173630260707,12.2193403058659,-15.9013293594958,1.64312752219621e-43,2.06383278525291e-42,87.9295544168337
"GET1-SH3BGR",-1.50334610782123,10.5674081360335,-15.8913067500299,1.80510056809501e-43,2.26568622883841e-42,87.8358315969623
"ESPL1",-1.8423962972067,11.6916128050279,-15.8868272704338,1.88255866828891e-43,2.36125135631244e-42,87.793946686168
"CYP3A7-CYP3A51P",-2.61435197206704,8.72655798938547,-15.8838908420407,1.93512739821882e-43,2.4248360743168e-42,87.7664910343363
"LYPD1",1.57501910893855,9.51832621089386,15.8838447356543,1.93596439344985e-43,2.4248360743168e-42,87.7660599459642
"AOX1",-1.3947306726257,10.3077122782123,-15.8826763659578,1.95729557825567e-43,2.44983825841015e-42,87.7551359229596
"HES5",-2.04358658938547,12.8178359064246,-15.8810825747835,1.98677283301167e-43,2.48499432805921e-42,87.7402345207176
"P2RX1",-1.03329506703911,11.4044505446927,-15.8806050369237,1.99569095488698e-43,2.49440450168473e-42,87.735769756008
"TMEFF2",-2.79215176145251,7.33925169022346,-15.8557391412287,2.51977491358556e-43,3.13630439139814e-42,87.5033173438439
"S100A9",-2.31516550558659,15.6730385460894,-15.8409714000463,2.8939554268624e-43,3.59453380311534e-42,87.3652953227145
"ZNF695",1.78759235851956,6.49999536222067,15.8406978149452,2.90138732206562e-43,3.60126395853336e-42,87.3627385609751
"DSPP",1.3069670972067,8.2844530122905,15.8394914964469,2.93438477778928e-43,3.6396952937267e-42,87.3514651275422
"SLC39A14",1.70322749581006,10.9328445903631,15.83179897861,3.15380277922182e-43,3.90373124630875e-42,87.2795796663279
"CFAP91",-1.59906611648045,5.66066846173184,-15.8160596684275,3.65513673577016e-43,4.52114631092566e-42,87.1325174841642
"MAPK4",-1.3716902452514,8.84538210893855,-15.8098600106703,3.87380001680578e-43,4.78830595028253e-42,87.0745973956128
"MELK",1.68701883240224,11.9998908603352,15.8064073925437,4.00118973338113e-43,4.94235356155076e-42,87.0423431943011
"EEIG1",-1.18100753351956,13.3422089958101,-15.799939506427,4.25120084246558e-43,5.24392953574754e-42,86.9819239009636
"EHF",-2.22881165139665,12.8645349614525,-15.7982266004015,4.31998616217358e-43,5.32510492740431e-42,86.9659236570113
"CXCL10",2.54151169972068,11.2213652694134,15.7973198073943,4.35684920890111e-43,5.36684607096455e-42,86.9574534358526
"ANKRD18B",-1.47361884636872,12.0529026298883,-15.7901510677547,4.659552989738e-43,5.73577183581926e-42,86.8904943686688
"BRIP1",1.64406504078213,8.36417265558659,15.7768724404022,5.27682660019471e-43,6.49114997050086e-42,86.766480863359
"TRIM13",-1.00063167039106,11.4599773240223,-15.774313688704,5.40484262591058e-43,6.64405602797502e-42,86.7425860036686
"CCNA1",3.80423667430168,7.82969948631285,15.7720083876843,5.52283248241399e-43,6.77977912014115e-42,86.7210585910624
"PKMYT1",1.34601305642459,11.2866351384544,15.7702021752624,5.61707267528771e-43,6.89073812552784e-42,86.7041921777246
"SFXN3",-1.74047640502794,14.1880201243017,-15.7613400308484,6.10325561850173e-43,7.47690616387137e-42,86.6214425550315
"MAGEA1",3.25575137653631,8.93303189962756,15.75398910865,6.53826719644185e-43,7.99886778902592e-42,86.5528102906917
"OTX1",1.42205042402235,10.3942309178771,15.7512800558911,6.70627826015401e-43,8.19320307111438e-42,86.5275185542354
"CENPW",1.4208086424581,12.9410442988827,15.7376788345763,7.61725739763211e-43,9.28080829795967e-42,86.4005494904889
"MME",1.79717446275605,9.12860488556797,15.7358564251901,7.74836100452619e-43,9.42769965489492e-42,86.383538604972
"CCNB1",1.33027095102421,12.1894062013966,15.7321688004494,8.02058214555221e-43,9.75228635318469e-42,86.3491183788474
"MSX2",2.38135284748603,5.84861832709497,15.7281572324025,8.32757531947879e-43,1.01118134531024e-41,86.3116761576537
"KIF18A",1.82675921899442,8.32115374469274,15.7218064651407,8.83775330864144e-43,1.0716749537516e-41,86.2524044736314
"NAT14",1.18492366759777,10.3589883170391,15.7161902640131,9.31486915029143e-43,1.12800101301363e-41,86.1999921756796
"CHST1",2.07913826955307,8.37491032164804,15.7158321604936,9.34614943031837e-43,1.13102319831309e-41,86.1966503493491
"TMEM97",1.3609272849162,11.2178184441341,15.7152347582599,9.39856608597747e-43,1.1365973834604e-41,86.1910754159146
"ARHGAP32",-1.37594929329609,11.9055676243017,-15.7121855801028,9.67071294077141e-43,1.16871872742323e-41,86.1626212201061
"FAM149A",-1.2067428273743,9.03380402374302,-15.7093933162746,9.92682768676388e-43,1.19886049969925e-41,86.1365653842101
"EVPLL",-1.85742787625698,11.310417472486,-15.7055847432597,1.02871177790605e-42,1.24153433600726e-41,86.1010273071906
"ADCY5",-1.42199038938548,9.33801074944134,-15.6931011682023,1.15621670618871e-42,1.39166164245567e-41,85.9845533732252
"CRYBG1",-2.09162444972067,13.8683920209497,-15.6833504839928,1.2666906257356e-42,1.52156000885876e-41,85.8935897983564
"RDH12",-2.78917039608939,11.0748834226257,-15.6807942490258,1.29735714683418e-42,1.55735100189772e-41,85.8697445770085
"DENND2C",-1.58112094003724,11.1798468199255,-15.6731970493328,1.39294543982067e-42,1.67097398636033e-41,85.7988802298137
"TTC22",-1.59254660446928,11.8320783273743,-15.6723279947748,1.40431882603185e-42,1.68348837281539e-41,85.7907743661143
"SPOCD1",2.08327174748603,6.35502674804469,15.6591834105211,1.58809894332871e-42,1.90252764235615e-41,85.6681822327919
"LAMP5",2.57319822681565,8.2507603150838,15.6529250893167,1.68385548630565e-42,2.01589285328399e-41,85.6098212071264
"RGS11",-1.20759601675978,11.3008990586592,-15.6504946801232,1.7225782227289e-42,2.06087184560061e-41,85.5871579823757
"DDN",1.49814834581006,6.76867077234637,15.6458484239516,1.79909763675028e-42,2.14810816628275e-41,85.543834147901
"RBP7",-2.1224191075419,11.2881245034916,-15.637447849817,1.94616707309219e-42,2.32215772310386e-41,85.4655095090031
"SERPINB4",-2.65535535195531,14.5474156955307,-15.6288834448775,2.10847069878548e-42,2.5141404612318e-41,85.3856655811144
"ZMAT1",-1.34484194655493,9.44690074739292,-15.6251575049435,2.18323627051253e-42,2.60155655792052e-41,85.3509321204595
"ZIC2",2.59230815865922,6.04860889329609,15.6235668370628,2.21595606243735e-42,2.63878762534983e-41,85.3361042891304
"CCDC9B",-1.68486585754189,12.3325251047486,-15.6158024619522,2.38283500893597e-42,2.83373583575989e-41,85.2637307492843
"HIF3A",-1.05888858798883,8.44182883547486,-15.6131942541969,2.44166357974682e-42,2.90176709550509e-41,85.2394205831865
"ENO2",1.37249039106146,10.7284813212291,15.612626103127,2.45466949891523e-42,2.91528676345272e-41,85.2341251545345
"UTRN",-1.02828725474861,12.4501922351955,-15.6084561515901,2.55226802495591e-42,3.02717943596561e-41,85.1952604222796
"ALAD",-1.04082129329609,12.4708198868715,-15.6075048227345,2.57507153952624e-42,3.05220209118399e-41,85.1863941371816
"PLXNA2",-1.62138730111732,9.93548372039106,-15.6053801251828,2.62673830535487e-42,3.1113802205018e-41,85.1665925531513
"ZDHHC15",-2.2036785924581,7.50329553617318,-15.6046647951019,2.64436508792302e-42,3.13018623180616e-41,85.159925994209
"PBX1",-1.15775757497207,9.76088634122905,-15.5971846193003,2.83591551380529e-42,3.35470799470379e-41,85.0902175908543
"TYRO3",-1.22737974301676,12.276488896648,-15.5954338365662,2.88271446847914e-42,3.40781434125697e-41,85.0739028236293
"CHN1",1.63933284692737,10.957429272067,15.5939647899999,2.9225771059559e-42,3.45265615040471e-41,85.0602137026879
"PHLDA1",-1.05874432774674,12.7156737513966,-15.5865415949204,3.13258349634932e-42,3.69586994826543e-41,84.9910454174159
"TSGA10",-1.1438386650838,7.25359444399441,-15.5796352748042,3.34147734182329e-42,3.93972733921235e-41,84.9266990094401
"KLHDC8B",-1.25237064748604,11.0395657600559,-15.5635202568583,3.88461149724479e-42,4.56805793818017e-41,84.7765763492324
"RRAD",-2.32025892681564,12.3681083159218,-15.5610604778115,3.97493877481733e-42,4.67120597413815e-41,84.7536644416559
"LDHD",-1.89375271340782,9.50172838072626,-15.5596177311514,4.02889174886686e-42,4.73150084177496e-41,84.7402261323683
"NETO2",1.55702617821229,11.0349848857542,15.5418282461407,4.75743587745698e-42,5.57246222031405e-41,84.5745478564595
"MISP3",-1.18226637569833,11.2133456096369,-15.5241232675631,5.61308792556284e-42,6.55324351413949e-41,84.4096934736511
"ZNF540",-1.31038326424581,7.25431562709497,-15.5193371918671,5.86970436832732e-42,6.84390693167552e-41,84.3651357687667
"TIMELESS",1.40175369162011,10.5948953748603,15.5178948036711,5.94931483040765e-42,6.9322114043434e-41,84.3517078646517
"TMEM26",1.26656039374302,6.86168303553073,15.5113068272959,6.32686077808241e-42,7.3625394845011e-41,84.290380271367
"TXNRD1",1.43364240312849,11.4958985263687,15.5093728160058,6.44217267059427e-42,7.4918530810305e-41,84.2723775018018
"ICA1",-1.71701301843576,9.80593765055866,-15.4974227784541,7.20270970397589e-42,8.36393664540622e-41,84.1611502807611
"KIAA1549L",1.18580918137803,9.20915802774674,15.4973724148046,7.20609771361455e-42,8.36393664540622e-41,84.1606815476066
"MFHAS1",1.46617896256984,10.776336027095,15.4955095770615,7.33253698095975e-42,8.49966017118898e-41,84.1433443785277
"STX19",-1.39325957541899,11.936783698324,-15.4948508455933,7.37777634012434e-42,8.54656137431761e-41,84.1372137564152
"DCSTAMP",2.17517565586592,6.45934192234637,15.491663677492,7.60062785371806e-42,8.79901810948875e-41,84.1075524419328
"CSRNP1",-1.12191948407821,10.0637595205307,-15.4872859120771,7.91772652111487e-42,9.16018477080599e-41,84.0668128369207
"BHMT2",-1.68779783463687,8.57149769385475,-15.4840659938247,8.15935920407362e-42,9.43363275527219e-41,84.0368496531002
"FGF10",-2.02823492346369,7.69237492765363,-15.4758112001792,8.81299936849802e-42,1.01827717509661e-40,83.9600397479293
"RUNDC3B",-1.86534820837989,7.12613377625698,-15.4746161660941,8.91186337850009e-42,1.02903543181312e-40,83.9489207712754
"CTSK",1.80775231005586,12.3014374273743,15.4676320689629,9.51220631158689e-42,1.09693953635747e-40,83.8839419500456
"LRRC3B",-2.35354584972067,6.29838629301676,-15.462775163077,9.95334709359894e-42,1.14633332978822e-40,83.8387576102905
"PRKN",-1.29531889273743,7.56691676499069,-15.4581214720947,1.03951835408822e-41,1.19644950329613e-40,83.7954664736777
"RFC3",1.20316494441341,10.5549179831006,15.4542725974551,1.0775368784006e-41,1.23940994257705e-40,83.7596641505184
"LIMCH1",-1.3004515547486,10.9377218771881,-15.4490785613507,1.1310532085764e-41,1.29929464923555e-40,83.711351948498
"RNF208",-1.51509700335195,10.3239003949721,-15.4487682181681,1.13433356061796e-41,1.30222657671456e-40,83.7084654024283
"SBSN",-2.30270118044693,13.7846552047486,-15.4484414931879,1.13779733657711e-41,1.3053651803732e-40,83.7054264995613
"CA9",2.82582543854749,9.30394032374302,15.4458787626088,1.16533503726155e-41,1.33610144079872e-40,83.6815907266386
"MLF1",1.57319887709498,10.7445008877095,15.4397824201293,1.23354754444281e-41,1.41249880793241e-40,83.6248922914114
"MOGAT1",-1.44376048156424,7.11015429162011,-15.4227997155205,1.44533090777595e-41,1.65183313843327e-40,83.4669702052189
"PRRX1",1.36065811033519,11.844290148743,15.4213723437244,1.46470482235051e-41,1.67290615916738e-40,83.4536986885056
"MSANTD3-TMEFF1",1.67939668882681,9.39388386731844,15.4119551566001,1.59918993461577e-41,1.82534212958121e-40,83.3661451758258
"CENPM",1.27836598957169,9.8064284320298,15.3937109100477,1.89581590587797e-41,2.16253592426871e-40,83.1965557520657
"B3GNT3",-1.41388722067039,11.9161589650838,-15.3888702398244,1.98335201460915e-41,2.25950535880888e-40,83.1515661991148
"MYL9",-1.35234309497207,14.9657983715084,-15.3796768768923,2.16086435539746e-41,2.45860177230528e-40,83.066130395917
"VPS13D",-1.28826943854748,10.5594142108939,-15.3794422298567,2.16559694425797e-41,2.46242002193249e-40,83.0639499104492
"PXMP2",-1.97919578044693,11.796114376257,-15.3662758392319,2.44841972935144e-41,2.78047208121776e-40,82.9416106531534
"PLAC8",-1.57614156452514,10.3254138755587,-15.3636162856941,2.50987905944844e-41,2.84845792241718e-40,82.916901283428
"TCEA3",-1.12209634078212,13.2855325893855,-15.361570654704,2.55819746823538e-41,2.90145338724527e-40,82.8978963449867
"RAD51",1.33557744134078,9.13169280432961,15.3605305052069,2.58312122333314e-41,2.92786477823425e-40,82.8882330350893
"PGD",-1.41518819553072,14.8447062067039,-15.3554238762887,2.70904714521537e-41,3.0686521367525e-40,82.8407928427819
"CDS1",-1.44072610391061,11.7987529273743,-15.3522125157592,2.79135795851253e-41,3.15988787632627e-40,82.8109612243701
"ACKR1",-3.09755248603352,9.3756113122905,-15.3513642286827,2.81351441778494e-41,3.18295502065158e-40,82.8030813610718
"COL22A1",2.38090842877095,6.96871249064246,15.3390226438628,3.1564569034229e-41,3.56416592011502e-40,82.6884488071231
"MBD2",-1.0609344396648,10.7481170189944,-15.3370397697051,3.21532217720094e-41,3.6260562712116e-40,82.6700330331539
"TMEM249",1.28416657905028,6.79639267723464,15.3307538864304,3.40927388366944e-41,3.84236122768189e-40,82.611656714056
"ANO10",-1.0722508603352,12.6033525656425,-15.329530829231,3.44834772623234e-41,3.88395134958385e-40,82.6002988947735
"BID",1.19638916871509,10.8058757162011,15.3274733946109,3.51508946913436e-41,3.95663248866817e-40,82.581193126097
"CRYM",-1.35337190614525,7.7934462952514,-15.3202866395183,3.75850850746593e-41,4.22531006690984e-40,82.5144596251292
"TSPAN8",-2.93757682178772,9.32062452486034,-15.3193887403942,3.79008051442091e-41,4.25545386572081e-40,82.5061225327831
"P4HA3",1.36333921843575,7.86117752122905,15.3188473235627,3.80924570643884e-41,4.27428912831651e-40,82.5010954673286
"MCEE",-1.13668344972067,12.8390231689944,-15.310096440288,4.13278228764714e-41,4.63441655152707e-40,82.4198485240639
"DOK4",-1.02914838547487,11.3623326955307,-15.3063608499336,4.27911927320082e-41,4.79250640704257e-40,82.3851686769043
"S100A8",-1.97450586312849,16.1281593086592,-15.2954874871107,4.73518492936825e-41,5.29665526245657e-40,82.2842345219291
"PTGIS",-2.67515635363129,10.0131021807263,-15.2860132656346,5.17195561466388e-41,5.77798863984249e-40,82.1963005238787
"ITGA11",1.4699640150838,7.65843492597765,15.281367392748,5.40061139996658e-41,6.02590988769821e-40,82.1531845538283
"MYO6",-1.27686751256983,11.4900333093575,-15.2808843420761,5.4249575273527e-41,6.04930114303182e-40,82.1487017670415
"SLC44A5",2.48831286368715,8.07204955251397,15.2740833031807,5.77960006187419e-41,6.44074309698952e-40,82.0855902406534
"PLCD1",-1.43861861871508,12.1337498763966,-15.2698517795056,6.01184231570359e-41,6.69121416668789e-40,82.0463260290066
"ONECUT2",1.69371335307263,7.23044926005587,15.2676130325301,6.13845904646475e-41,6.8278904542953e-40,82.0255536830166
"PDE6A",-2.01155389162011,7.12984014469274,-15.2542798884777,6.94964683478001e-41,7.71579039645408e-40,81.9018547671432
"SLC5A1",-1.56908665605214,9.7586821339851,-15.2499410622948,7.23605213301894e-41,8.02878588406804e-40,81.8616060665222
"TACR2",-1.19038447765363,9.93383440642458,-15.2491709624283,7.28810421658242e-41,8.08152709347757e-40,81.8544625657103
"MACC1",-1.91319335977654,11.5655488318436,-15.2445831606357,7.60604075801257e-41,8.4288503716117e-40,81.8119073929176
"TPSB2",-1.42517764301676,10.6340469812849,-15.2406125770724,7.8923614690231e-41,8.740729240554e-40,81.7750795803586
"ALDH2",-1.14133944692738,13.9611832597765,-15.2383032752664,8.06381049348283e-41,8.91956181115856e-40,81.7536613748125
"ARHGAP11A",1.34077026536313,9.55112927849162,15.2349419556832,8.32003206764475e-41,9.19728637588961e-40,81.7224872091928
"SH3BGRL",-1.00642605307263,13.9971815414339,-15.2335711184284,8.42684537278387e-41,9.30960817403412e-40,81.7097739635961
"WARS1",1.24478583798883,12.3639029608939,15.2320469779346,8.54721205842848e-41,9.43093367532707e-40,81.6956392612897
"IVL",-1.53427679888268,14.7584444804469,-15.2222299403134,9.36471664469446e-41,1.0317363449549e-39,81.6046044902895
"APOE",1.44869433985102,12.8961935386406,15.22219358823,9.36788451418288e-41,1.0317363449549e-39,81.6042674158162
"FAXDC2",-1.69790647039106,10.0321670843575,-15.2202111668495,9.54227092418391e-41,1.04964980166023e-39,81.5858856885916
"TNS1",-1.27919023952514,12.4567455261872,-15.2109282033955,1.04029804596002e-40,1.14362451444628e-39,81.4998175799269
"MINPP1",1.24899507467412,10.6155202481378,15.2010634886294,1.14027347333296e-40,1.25199087440352e-39,81.4083681547357
"TGM5",-1.77671356480447,10.1612047751397,-15.1966457661102,1.18810239223305e-40,1.30290615496507e-39,81.3674184644308
"TST",-1.38304880726257,14.1560882248603,-15.1934912404106,1.22347619196178e-40,1.34087592949929e-39,81.3381794490741
"BASP1",1.15602403351956,13.5527928268156,15.1846689346188,1.32808942544789e-40,1.45196867136681e-39,81.2564133051947
"ETHE1",-1.34607541899442,13.5993725502793,-15.1842199064891,1.33364656403188e-40,1.45715347857509e-39,81.2522519377082
"ORC6",1.43434241368715,10.4715666171788,15.1613487791377,1.64965218857808e-40,1.79693538641337e-39,81.0403293951761
"CDA",-2.03148310335196,13.6449539399441,-15.1600186016023,1.67017746878985e-40,1.81818589207396e-39,81.0280062014693
"MMS22L",1.13176766005587,9.67955425740223,15.1415390564005,1.98316301432916e-40,2.15235762586719e-39,80.8568303511907
"SNX31",-2.67489324748603,9.99888837513966,-15.1377634383457,2.05398345705967e-40,2.22651806745269e-39,80.821862502683
"FRRS1L",-1.9036642448324,8.35682057199721,-15.1366890408421,2.07459391089518e-40,2.24749767960455e-39,80.8119123333013
"CDKN2B",-1.78778625139665,12.1126202988827,-15.1357720618467,2.0923478127468e-40,2.26535913915189e-39,80.8034201657539
"PTGFRN",1.06369444692737,12.8853279553073,15.1298313631331,2.21110020414713e-40,2.39248265283579e-39,80.748405950765
"TMEM132A",1.20140072905028,12.1799786689944,15.1231923614299,2.35179077621873e-40,2.54222243075144e-39,80.686930719881
"CFTR",-1.48072491201117,5.97540675935754,-15.1231676692416,2.35233038292163e-40,2.54222243075144e-39,80.68670208855
"RGS14",-1.12046906284916,12.7180516976257,-15.097683677132,2.98064261537447e-40,3.21931001319974e-39,80.450783540825
"FSD1L",1.05823022653631,8.07981248812849,15.0970338199471,2.99868725742593e-40,3.23684491770188e-39,80.4447686361501
"CHST9",-3.17463827318436,7.56474533100559,-15.09653349236,3.01265417701768e-40,3.24995974729423e-39,80.4401377769749
"PRDM8",-1.0507772301676,9.37191982067039,-15.0953029316216,3.04728291138203e-40,3.28533466865455e-39,80.4287482782486
"CYP27B1",2.07947551117319,7.09029955446927,15.0907346244131,3.17935028534239e-40,3.42359176421637e-39,80.3864679658964
"TMEM45B",-2.65669690055866,12.0760313994413,-15.0859835159931,3.32276785378439e-40,3.5758739971593e-39,80.3424988447989
"NTMT2",1.6787604452514,5.78358782094972,15.0586831402692,4.28133535479351e-40,4.59915700635656e-39,80.0899079391449
"NCAPD2",1.03833767178771,12.5589252255587,15.0504507633114,4.62130767095484e-40,4.9613870949999e-39,80.0137598929814
"EPHA2",-1.42586733798883,12.8561381773743,-15.0477309038233,4.73945132780603e-40,5.08517255243783e-39,79.9886037412437
"TXK",-1.2957284547486,8.85922511117318,-15.0469850579607,4.77237256212186e-40,5.11742539844794e-39,79.9817055459526
"RAB25",-2.01574186312849,13.7771085600559,-15.0454910167225,4.83900707327173e-40,5.185768754496e-39,79.9678876584038
"SLCO4A1",-1.81600922402235,7.62958932932961,-15.0450398935708,4.85930924586935e-40,5.20440749530654e-39,79.96371543249
"ESCO2",1.34559297430167,9.49479465139665,15.0370868057687,5.23152146314817e-40,5.593006150022e-39,79.8901657282609
"LRRC37A3",-1.09198703351955,13.4206542625698,-15.0280647163613,5.68833781299274e-40,6.07775448764565e-39,79.806740668279
"TCN1",-3.5833716329609,9.90667144944134,-15.0105581137388,6.69144667056434e-40,7.12400090176868e-39,79.6448939861281
"PIGN",-1.16929797653631,9.99353927709497,-15.008435167872,6.82452134711225e-40,7.26135567010409e-39,79.6252705115431
"LIPM",-1.27548840837989,9.25849171089386,-15.003576866996,7.13908568609565e-40,7.5915390357614e-39,79.5803651461864
"NREP",1.08421189972067,8.5717702400838,14.9950001603554,7.73015460260264e-40,8.21518391100124e-39,79.5010986369161
"IQGAP3",1.32069487541899,11.1578754812849,14.9939541102124,7.80550847129042e-40,8.28541985267065e-39,79.4914316830155
"LMO2",-1.34964955307263,11.6944668407821,-14.9868685928811,8.3355977813605e-40,8.83761125770088e-39,79.4259557661319
"BAMBI",1.98984368435754,11.2079867667598,14.9805135753587,8.84153746381059e-40,9.36846795484101e-39,79.3672363301585
"RASSF3",-1.17677196052142,10.9874933243948,-14.9761768192318,9.20428579068038e-40,9.74706072540611e-39,79.3271686375659
